TaskID,SelectedCloud,StartTime,EndTime,ExecutionTime,CPUCost,SLADuration,SLAMet
1628,1,770.4629149,771.6147721,1.151857143,120.945,1.007875,NO
1629,2,771.2535618,773.1567618,1.9032,190.32,1.1895,NO
1630,0,771.4233482,772.1652482,0.7419,74.19,0.927375,YES
1631,1,771.4450741,772.6725026,1.227428571,128.88,1.074,NO
1632,2,771.5013443,773.1971443,1.6958,169.58,1.059875,NO
1633,0,771.7375541,772.6870541,0.9495,94.95,1.186875,YES
1634,1,772.7953157,773.9767442,1.181428571,124.05,1.03375,NO
1635,2,772.8369603,774.3651603,1.5282,152.82,0.955125,NO
1636,0,773.1348254,773.9244254,0.7896,78.96,0.987,YES
1637,1,774.2071876,775.509759,1.302571429,136.77,1.13975,NO
1638,2,774.2297365,775.7503365,1.5206,152.06,0.950375,NO
1639,0,774.5423909,775.4784909,0.9361,93.61,1.170125,YES
1640,1,776.0022734,777.3125591,1.310285714,137.58,1.1465,NO
1641,2,776.2418516,778.1204516,1.8786,187.86,1.174125,NO
1642,0,776.3796294,777.1479294,0.7683,76.83,0.960375,YES
1643,1,776.5752974,777.6725831,1.097285714,115.215,0.960125,NO
1644,2,776.8571699,778.5893699,1.7322,173.22,1.082625,NO
1645,0,777.8312199,778.8274199,0.9962,99.62,1.24525,YES
1646,1,777.996558,778.9981294,1.001571429,105.165,0.876375,NO
1647,2,778.3504958,780.2536958,1.9032,190.32,1.1895,NO
1648,0,779.0937227,780.0723227,0.9786,97.86,1.22325,YES
1649,1,779.2399167,780.4400595,1.200142857,126.015,1.050125,NO
1650,2,779.6467429,781.4297429,1.783,178.3,1.114375,NO
1651,0,780.2669927,781.0588927,0.7919,79.19,0.989875,YES
1652,1,780.5795144,781.7733715,1.193857143,125.355,1.044625,NO
1653,2,781.120049,782.590049,1.47,147,0.91875,NO
1654,0,781.3141847,782.2029847,0.8888,88.88,1.111,YES
1655,1,781.6492505,782.8505362,1.201285714,126.135,1.051125,NO
1656,2,781.7633796,783.5237796,1.7604,176.04,1.10025,NO
1657,0,783.0516343,783.9859343,0.9343,93.43,1.167875,YES
1658,1,783.9802577,785.1498291,1.169571429,122.805,1.023375,NO
1659,2,784.3018588,785.8422588,1.5404,154.04,0.96275,NO
1660,0,784.408878,785.231178,0.8223,82.23,1.027875,YES
1661,1,784.5317119,785.951569,1.419857143,149.085,1.242375,NO
1662,2,785.2776434,787.0812434,1.8036,180.36,1.12725,NO
1663,0,785.5302011,786.3134011,0.7832,78.32,0.979,YES
1664,1,785.6845177,786.9639463,1.279428571,134.34,1.1195,NO
1665,2,786.24874,788.14994,1.9012,190.12,1.18825,NO
1666,0,786.4565256,787.1884256,0.7319,73.19,0.914875,YES
1667,1,786.7232037,787.9199179,1.196714286,125.655,1.047125,NO
1668,2,787.6977071,789.1053071,1.4076,140.76,0.87975,NO
1669,0,788.0242033,788.8016033,0.7774,77.74,0.97175,YES
1670,1,788.7964312,790.0761454,1.279714286,134.37,1.11975,NO
1671,2,788.8667928,790.3251928,1.4584,145.84,0.9115,NO
1672,0,789.2970226,790.2731226,0.9761,97.61,1.220125,YES
1673,1,789.8614169,791.1461312,1.284714286,134.895,1.124125,NO
1674,2,790.9865361,792.7619361,1.7754,177.54,1.109625,NO
1675,0,791.1832953,792.0396953,0.8564,85.64,1.0705,YES
1676,1,791.7465478,792.7795478,1.033,108.465,0.903875,NO
1677,2,791.7971568,793.6633568,1.8662,186.62,1.166375,NO
1678,0,792.1291187,792.9765187,0.8474,84.74,1.05925,YES
1679,1,792.204791,793.4432195,1.238428571,130.035,1.083625,NO
1680,2,793.0611504,794.9793504,1.9182,191.82,1.198875,NO
1681,0,793.0638442,793.8470442,0.7832,78.32,0.979,YES
1682,1,793.2663082,794.5908796,1.324571429,139.08,1.159,NO
1683,2,793.7533278,795.6681278,1.9148,191.48,1.19675,NO
1684,0,794.2753652,795.0084652,0.7331,73.31,0.916375,YES
1685,1,795.4688922,796.6226065,1.153714286,121.14,1.0095,NO
1686,2,796.1178506,797.8516506,1.7338,173.38,1.083625,NO
1687,0,796.6711995,797.4466995,0.7755,77.55,0.969375,YES
1688,1,796.8306657,798.2386657,1.408,147.84,1.232,NO
1689,2,796.8711099,798.5427099,1.6716,167.16,1.04475,NO
1690,0,797.3258697,798.2557697,0.9299,92.99,1.162375,YES
1691,1,797.5641942,798.7723371,1.208142857,126.855,1.057125,NO
1692,2,798.5737198,800.4191198,1.8454,184.54,1.153375,NO
1693,0,798.6398629,799.5431629,0.9033,90.33,1.129125,YES
1694,1,799.1319385,800.4630814,1.331142857,139.77,1.16475,NO
1695,2,799.1912367,800.6296367,1.4384,143.84,0.899,NO
1696,0,800.0760909,800.8499909,0.7739,77.39,0.967375,YES
1697,1,800.5974873,801.9322016,1.334714286,140.145,1.167875,NO
1698,2,800.8530233,802.3800233,1.527,152.7,0.954375,NO
1699,0,801.0524059,801.7713059,0.7189,71.89,0.898625,YES
1700,1,801.5905889,802.8424461,1.251857143,131.445,1.095375,NO
1701,2,801.945063,803.717863,1.7728,177.28,1.108,NO
1702,0,802.9135811,803.7036811,0.7901,79.01,0.987625,YES
1703,1,803.4809822,804.5216965,1.040714286,109.275,0.910625,NO
1704,2,803.5263979,805.3287979,1.8024,180.24,1.1265,NO
1705,0,804.1418523,804.9820523,0.8402,84.02,1.05025,YES
1706,1,804.3643088,805.6188802,1.254571429,131.73,1.09775,NO
1707,2,805.0183208,806.9169208,1.8986,189.86,1.186625,NO
1708,0,805.8553082,806.5704082,0.7151,71.51,0.893875,YES
1709,1,805.9869612,807.2673897,1.280428571,134.445,1.120375,NO
1710,2,806.0590861,807.6244861,1.5654,156.54,0.978375,NO
1711,0,806.6359256,807.5567256,0.9208,92.08,1.151,YES
1712,1,806.8858735,808.0894449,1.203571429,126.375,1.053125,NO
1713,2,807.0190162,808.6482162,1.6292,162.92,1.01825,NO
1714,0,807.4306814,808.2261814,0.7955,79.55,0.994375,YES
1715,1,808.1311304,809.5318446,1.400714286,147.075,1.225625,NO
1716,2,808.412933,810.154933,1.742,174.2,1.08875,NO
1717,0,810.1200274,811.0257274,0.9057,90.57,1.132125,YES
1718,1,810.2907648,811.343622,1.052857143,110.55,0.92125,NO
1719,2,810.3582701,811.9770701,1.6188,161.88,1.01175,NO
1720,0,810.7195104,811.5367104,0.8172,81.72,1.0215,YES
1721,1,810.9215165,812.2945165,1.373,144.165,1.201375,NO
1722,2,811.4629218,813.1493218,1.6864,168.64,1.054,NO
1723,0,811.8979519,812.7845519,0.8866,88.66,1.10825,YES
1724,1,812.0929693,813.440255,1.347285714,141.465,1.178875,NO
1725,2,812.9862337,814.9508337,1.9646,196.46,1.227875,NO
1726,0,813.299468,814.278968,0.9795,97.95,1.224375,YES
1727,1,813.6956562,814.7690847,1.073428571,112.71,0.93925,NO
1728,2,814.0083395,815.9933395,1.985,198.5,1.240625,NO
1729,0,814.0806145,815.0245145,0.9439,94.39,1.179875,YES
1730,1,814.3847467,815.7900324,1.405285714,147.555,1.229625,NO
1731,2,815.6647734,817.5561734,1.8914,189.14,1.182125,NO
1732,0,815.8560718,816.6422718,0.7862,78.62,0.98275,YES
1733,1,817.1005475,818.2458332,1.145285714,120.255,1.002125,NO
1734,2,817.1669224,818.8041224,1.6372,163.72,1.02325,NO
1735,0,817.2971685,818.1814685,0.8843,88.43,1.105375,YES
1736,1,817.802959,819.0818161,1.278857143,134.28,1.119,NO
1737,2,817.9075229,819.5717229,1.6642,166.42,1.040125,NO
1738,0,818.1860031,818.9743031,0.7883,78.83,0.985375,YES
1739,1,818.6494659,819.9026088,1.253142857,131.58,1.0965,NO
1740,2,819.431595,821.395995,1.9644,196.44,1.22775,NO
1741,0,819.9133813,820.8743813,0.961,96.1,1.20125,YES
1742,1,820.5054388,821.8585817,1.353142857,142.08,1.184,NO
1743,2,820.5859976,821.9875976,1.4016,140.16,0.876,NO
1744,0,820.7906271,821.7701271,0.9795,97.95,1.224375,YES
1745,1,821.5253034,822.6980177,1.172714286,123.135,1.026125,NO
1746,2,822.2408756,823.6534756,1.4126,141.26,0.882875,NO
1747,0,822.9141852,823.9062852,0.9921,99.21,1.240125,YES
1748,1,823.0725381,824.134681,1.062142857,111.525,0.929375,NO
1749,2,823.1984165,824.8862165,1.6878,168.78,1.054875,NO
1750,0,823.8748266,824.7905266,0.9157,91.57,1.144625,YES
1751,1,823.9103301,825.2143301,1.304,136.92,1.141,NO
1752,2,824.3521239,825.9601239,1.608,160.8,1.005,NO
1753,0,825.2476479,826.1259479,0.8783,87.83,1.097875,YES
1754,1,825.7251824,826.9803252,1.255142857,131.79,1.09825,NO
1755,2,826.8405289,828.6559289,1.8154,181.54,1.134625,NO
1756,0,826.9652381,827.8645381,0.8993,89.93,1.124125,YES
1757,1,827.1636557,828.5740842,1.410428571,148.095,1.234125,NO
1758,2,827.1789045,828.8273045,1.6484,164.84,1.03025,NO
1759,0,827.3148287,828.1687287,0.8539,85.39,1.067375,YES
1760,1,827.3152214,828.5500786,1.234857143,129.66,1.0805,NO
1761,2,827.9590732,829.4952732,1.5362,153.62,0.960125,NO
1762,0,828.9699924,829.9164924,0.9465,94.65,1.183125,YES
1763,1,830.4524847,831.5604847,1.108,116.34,0.9695,NO
1764,2,830.6597377,832.0869377,1.4272,142.72,0.892,NO
1765,0,830.7201128,831.5184128,0.7983,79.83,0.997875,YES
1766,1,830.7320596,831.8537739,1.121714286,117.78,0.9815,NO
1767,2,830.7967249,832.5377249,1.741,174.1,1.088125,NO
1768,0,831.4436237,832.1784237,0.7348,73.48,0.9185,YES
1769,1,832.3887818,833.6734961,1.284714286,134.895,1.124125,NO
1770,2,832.6923368,834.1035368,1.4112,141.12,0.882,NO
1771,0,832.8456082,833.8189082,0.9733,97.33,1.216625,YES
1772,1,833.7413138,835.1507423,1.409428571,147.99,1.23325,NO
1773,2,833.7676764,835.3136764,1.546,154.6,0.96625,NO
1774,0,834.1250041,834.8307041,0.7057,70.57,0.882125,YES
1775,1,834.4988812,835.7153097,1.216428571,127.725,1.064375,NO
1776,2,835.594293,837.326493,1.7322,173.22,1.082625,NO
1777,0,835.708343,836.559843,0.8515,85.15,1.064375,YES
1778,1,836.4146813,837.6351099,1.220428571,128.145,1.067875,NO
1779,2,837.0301428,838.4495428,1.4194,141.94,0.887125,NO
1780,0,837.241326,838.229026,0.9877,98.77,1.234625,YES
1781,1,837.4627349,838.8431635,1.380428571,144.945,1.207875,NO
1782,2,837.5298954,839.2102954,1.6804,168.04,1.05025,NO
1783,0,837.7321433,838.4792433,0.7471,74.71,0.933875,YES
1784,1,838.2657027,839.6819884,1.416285714,148.71,1.23925,NO
1785,2,839.9730622,841.6256622,1.6526,165.26,1.032875,NO
1786,0,840.1370257,841.1240257,0.987,98.7,1.23375,YES
1787,1,840.3189719,841.4536862,1.134714286,119.145,0.992875,NO
1788,2,840.5288483,842.0708483,1.542,154.2,0.96375,NO
1789,0,840.694824,841.657324,0.9625,96.25,1.203125,YES
1790,1,840.9347867,842.1662153,1.231428571,129.3,1.0775,NO
1791,2,842.0325243,843.6835243,1.651,165.1,1.031875,NO
1792,0,842.5366881,843.5261881,0.9895,98.95,1.236875,YES
1793,1,842.6186783,843.7265355,1.107857143,116.325,0.969375,NO
1794,2,843.6078009,845.5744009,1.9666,196.66,1.229125,NO
1795,0,843.685927,844.505627,0.8197,81.97,1.024625,YES
1796,1,843.8593702,845.1790845,1.319714286,138.57,1.15475,NO
1797,2,844.2377815,846.0333815,1.7956,179.56,1.12225,NO
1798,0,844.3396781,845.2458781,0.9062,90.62,1.13275,YES
1799,1,845.4634036,846.7765464,1.313142857,137.88,1.149,NO
1800,2,845.7993458,847.3097458,1.5104,151.04,0.944,NO
1801,0,846.89663,847.85113,0.9545,95.45,1.193125,YES
1802,1,847.5052134,848.7062134,1.201,126.105,1.050875,NO
1803,2,847.5817147,849.1981147,1.6164,161.64,1.01025,NO
1804,0,847.6106412,848.4077412,0.7971,79.71,0.996375,YES
1805,1,847.6219716,849.0271145,1.405142857,147.54,1.2295,NO
1806,2,847.7445694,849.4075694,1.663,166.3,1.039375,NO
1807,0,848.5025007,849.4119007,0.9094,90.94,1.13675,YES
1808,1,849.5661673,850.6055959,1.039428571,109.14,0.9095,NO
1809,2,850.130528,851.635928,1.5054,150.54,0.940875,NO
1810,0,850.185459,851.088759,0.9033,90.33,1.129125,YES
1811,1,850.3979589,851.6435303,1.245571429,130.785,1.089875,NO
1812,2,851.1494607,852.6860607,1.5366,153.66,0.960375,NO
